session_id,customer_cluster,behavior_segment,Revenue
10020,1,Moderate Interest Visitors,False
10021,1,Moderate Interest Visitors,False
10022,1,Moderate Interest Visitors,False
10023,1,Moderate Interest Visitors,False
10024,1,Moderate Interest Visitors,True
10025,1,Moderate Interest Visitors,False
10026,1,Moderate Interest Visitors,False
10027,1,Moderate Interest Visitors,False
10028,1,Moderate Interest Visitors,False
10029,1,Moderate Interest Visitors,False
10030,1,Moderate Interest Visitors,False
10031,1,Moderate Interest Visitors,False
10032,1,Moderate Interest Visitors,True
10033,1,Moderate Interest Visitors,True
10034,1,Moderate Interest Visitors,False
10035,1,Moderate Interest Visitors,True
10036,2,High-Value Intent Users,False
10037,2,High-Value Intent Users,False
10038,1,Moderate Interest Visitors,False
10039,2,High-Value Intent Users,True
10040,1,Moderate Interest Visitors,False
10041,2,High-Value Intent Users,True
10042,1,Moderate Interest Visitors,False
10043,1,Moderate Interest Visitors,False
10044,1,Moderate Interest Visitors,False
10045,1,Moderate Interest Visitors,False
10046,1,Moderate Interest Visitors,False
10047,1,Moderate Interest Visitors,False
10048,1,Moderate Interest Visitors,False
10049,1,Moderate Interest Visitors,False
10050,1,Moderate Interest Visitors,False
10051,1,Moderate Interest Visitors,False
10052,1,Moderate Interest Visitors,False
10053,1,Moderate Interest Visitors,False
10054,1,Moderate Interest Visitors,False
10055,1,Moderate Interest Visitors,False
10056,1,Moderate Interest Visitors,False
10057,1,Moderate Interest Visitors,False
10058,1,Moderate Interest Visitors,True
10059,2,High-Value Intent Users,False
10060,2,High-Value Intent Users,True
10061,1,Moderate Interest Visitors,False
10062,1,Moderate Interest Visitors,True
10063,1,Moderate Interest Visitors,False
10064,2,High-Value Intent Users,True
10065,1,Moderate Interest Visitors,True
10066,0,Low Engagement Browsers,False
10067,0,Low Engagement Browsers,False
10068,1,Moderate Interest Visitors,False
10069,2,High-Value Intent Users,False
10070,1,Moderate Interest Visitors,False
10071,2,High-Value Intent Users,True
10072,1,Moderate Interest Visitors,False
10073,2,High-Value Intent Users,True
10074,1,Moderate Interest Visitors,True
10075,1,Moderate Interest Visitors,False
10076,1,Moderate Interest Visitors,False
10077,2,High-Value Intent Users,True
10078,1,Moderate Interest Visitors,True
10079,1,Moderate Interest Visitors,False
10080,1,Moderate Interest Visitors,False
10081,2,High-Value Intent Users,False
10082,1,Moderate Interest Visitors,False
10083,2,High-Value Intent Users,True
10084,1,Moderate Interest Visitors,False
10085,1,Moderate Interest Visitors,False
10086,1,Moderate Interest Visitors,False
10087,1,Moderate Interest Visitors,False
10088,1,Moderate Interest Visitors,False
10089,1,Moderate Interest Visitors,False
10090,1,Moderate Interest Visitors,False
10091,1,Moderate Interest Visitors,False
10092,1,Moderate Interest Visitors,True
10093,0,Low Engagement Browsers,False
10094,1,Moderate Interest Visitors,False
10095,1,Moderate Interest Visitors,False
10096,2,High-Value Intent Users,True
10097,1,Moderate Interest Visitors,False
10098,2,High-Value Intent Users,True
10099,2,High-Value Intent Users,True
10100,1,Moderate Interest Visitors,False
10101,1,Moderate Interest Visitors,False
10102,1,Moderate Interest Visitors,False
10103,2,High-Value Intent Users,False
10104,1,Moderate Interest Visitors,True
10105,1,Moderate Interest Visitors,False
10106,1,Moderate Interest Visitors,True
10107,1,Moderate Interest Visitors,False
10108,1,Moderate Interest Visitors,False
10109,2,High-Value Intent Users,False
10110,1,Moderate Interest Visitors,False
10111,1,Moderate Interest Visitors,False
10112,1,Moderate Interest Visitors,False
10113,2,High-Value Intent Users,False
10114,1,Moderate Interest Visitors,False
10115,1,Moderate Interest Visitors,False
10116,1,Moderate Interest Visitors,False
10117,1,Moderate Interest Visitors,False
10118,1,Moderate Interest Visitors,False
10119,1,Moderate Interest Visitors,True
10120,1,Moderate Interest Visitors,False
10121,1,Moderate Interest Visitors,False
10122,2,High-Value Intent Users,True
10123,1,Moderate Interest Visitors,False
10124,1,Moderate Interest Visitors,False
10125,2,High-Value Intent Users,False
10126,1,Moderate Interest Visitors,True
10127,1,Moderate Interest Visitors,False
10128,2,High-Value Intent Users,False
10129,1,Moderate Interest Visitors,False
10130,1,Moderate Interest Visitors,True
10131,0,Low Engagement Browsers,False
10132,1,Moderate Interest Visitors,False
10133,1,Moderate Interest Visitors,False
10134,1,Moderate Interest Visitors,False
10135,1,Moderate Interest Visitors,False
10136,1,Moderate Interest Visitors,False
10137,1,Moderate Interest Visitors,False
10138,2,High-Value Intent Users,True
10139,0,Low Engagement Browsers,False
10140,1,Moderate Interest Visitors,True
10141,1,Moderate Interest Visitors,True
10142,1,Moderate Interest Visitors,False
10143,1,Moderate Interest Visitors,False
10144,2,High-Value Intent Users,False
10145,2,High-Value Intent Users,False
10146,1,Moderate Interest Visitors,False
10147,1,Moderate Interest Visitors,True
10148,1,Moderate Interest Visitors,False
10149,1,Moderate Interest Visitors,False
10150,0,Low Engagement Browsers,False
10151,2,High-Value Intent Users,True
10152,1,Moderate Interest Visitors,False
10153,1,Moderate Interest Visitors,False
10154,2,High-Value Intent Users,False
10155,1,Moderate Interest Visitors,True
10156,1,Moderate Interest Visitors,False
10157,1,Moderate Interest Visitors,False
10158,1,Moderate Interest Visitors,False
10159,1,Moderate Interest Visitors,False
10160,1,Moderate Interest Visitors,False
10161,0,Low Engagement Browsers,False
10162,1,Moderate Interest Visitors,True
10163,2,High-Value Intent Users,True
10164,1,Moderate Interest Visitors,True
10165,1,Moderate Interest Visitors,False
10166,1,Moderate Interest Visitors,False
10167,1,Moderate Interest Visitors,False
10168,1,Moderate Interest Visitors,True
10169,1,Moderate Interest Visitors,False
10170,1,Moderate Interest Visitors,False
10171,1,Moderate Interest Visitors,False
10172,1,Moderate Interest Visitors,False
10173,2,High-Value Intent Users,False
10174,0,Low Engagement Browsers,False
10175,1,Moderate Interest Visitors,False
10176,1,Moderate Interest Visitors,False
10177,1,Moderate Interest Visitors,False
10178,1,Moderate Interest Visitors,False
10179,2,High-Value Intent Users,True
10180,1,Moderate Interest Visitors,False
10181,0,Low Engagement Browsers,False
10182,0,Low Engagement Browsers,False
10183,2,High-Value Intent Users,True
10184,1,Moderate Interest Visitors,True
10185,1,Moderate Interest Visitors,False
10186,1,Moderate Interest Visitors,False
10187,2,High-Value Intent Users,True
10188,1,Moderate Interest Visitors,False
10189,1,Moderate Interest Visitors,False
10190,1,Moderate Interest Visitors,False
10191,1,Moderate Interest Visitors,False
10192,1,Moderate Interest Visitors,False
10193,2,High-Value Intent Users,True
10194,1,Moderate Interest Visitors,False
10195,2,High-Value Intent Users,True
10196,1,Moderate Interest Visitors,True
10197,2,High-Value Intent Users,True
10198,1,Moderate Interest Visitors,False
10199,2,High-Value Intent Users,False
10200,2,High-Value Intent Users,False
10201,2,High-Value Intent Users,False
10202,1,Moderate Interest Visitors,True
10203,1,Moderate Interest Visitors,False
10204,1,Moderate Interest Visitors,False
10205,1,Moderate Interest Visitors,False
10206,1,Moderate Interest Visitors,False
10207,1,Moderate Interest Visitors,False
10208,1,Moderate Interest Visitors,False
10209,1,Moderate Interest Visitors,False
10210,1,Moderate Interest Visitors,False
10211,1,Moderate Interest Visitors,False
10212,2,High-Value Intent Users,False
10213,1,Moderate Interest Visitors,False
10214,1,Moderate Interest Visitors,False
10215,1,Moderate Interest Visitors,False
10216,1,Moderate Interest Visitors,False
10217,2,High-Value Intent Users,True
10218,1,Moderate Interest Visitors,False
10219,1,Moderate Interest Visitors,False
10220,2,High-Value Intent Users,False
10221,1,Moderate Interest Visitors,False
10222,2,High-Value Intent Users,False
10223,2,High-Value Intent Users,False
10224,1,Moderate Interest Visitors,False
10225,1,Moderate Interest Visitors,False
10226,2,High-Value Intent Users,False
10227,1,Moderate Interest Visitors,True
10228,2,High-Value Intent Users,False
10229,1,Moderate Interest Visitors,False
10230,1,Moderate Interest Visitors,False
10231,1,Moderate Interest Visitors,False
10232,2,High-Value Intent Users,True
10233,1,Moderate Interest Visitors,False
10234,1,Moderate Interest Visitors,False
10235,1,Moderate Interest Visitors,False
10236,0,Low Engagement Browsers,False
10237,1,Moderate Interest Visitors,True
10238,2,High-Value Intent Users,True
10239,2,High-Value Intent Users,True
10240,0,Low Engagement Browsers,False
10241,1,Moderate Interest Visitors,False
10242,1,Moderate Interest Visitors,False
10243,1,Moderate Interest Visitors,False
10244,1,Moderate Interest Visitors,False
10245,1,Moderate Interest Visitors,False
10246,1,Moderate Interest Visitors,False
10247,1,Moderate Interest Visitors,False
10248,1,Moderate Interest Visitors,True
10249,2,High-Value Intent Users,True
10250,2,High-Value Intent Users,True
10251,1,Moderate Interest Visitors,True
10252,1,Moderate Interest Visitors,False
10253,1,Moderate Interest Visitors,True
10254,1,Moderate Interest Visitors,False
10255,1,Moderate Interest Visitors,False
10256,2,High-Value Intent Users,False
10257,1,Moderate Interest Visitors,False
10258,1,Moderate Interest Visitors,False
10259,2,High-Value Intent Users,False
10260,1,Moderate Interest Visitors,False
10261,2,High-Value Intent Users,True
10262,2,High-Value Intent Users,True
10263,1,Moderate Interest Visitors,True
10264,2,High-Value Intent Users,False
10265,1,Moderate Interest Visitors,False
10266,2,High-Value Intent Users,False
10267,1,Moderate Interest Visitors,False
10268,1,Moderate Interest Visitors,True
10269,1,Moderate Interest Visitors,True
10270,1,Moderate Interest Visitors,False
10271,2,High-Value Intent Users,False
10272,1,Moderate Interest Visitors,False
10273,1,Moderate Interest Visitors,False
10274,0,Low Engagement Browsers,False
10275,1,Moderate Interest Visitors,False
10276,1,Moderate Interest Visitors,False
10277,1,Moderate Interest Visitors,False
10278,1,Moderate Interest Visitors,False
10279,1,Moderate Interest Visitors,False
10280,2,High-Value Intent Users,True
10281,1,Moderate Interest Visitors,False
10282,2,High-Value Intent Users,True
10283,2,High-Value Intent Users,False
10284,2,High-Value Intent Users,True
10285,1,Moderate Interest Visitors,False
10286,2,High-Value Intent Users,True
10287,1,Moderate Interest Visitors,False
10288,1,Moderate Interest Visitors,False
10289,1,Moderate Interest Visitors,False
10290,1,Moderate Interest Visitors,False
10291,2,High-Value Intent Users,True
10292,1,Moderate Interest Visitors,False
10293,1,Moderate Interest Visitors,False
10294,1,Moderate Interest Visitors,False
10295,1,Moderate Interest Visitors,False
10296,1,Moderate Interest Visitors,False
10297,1,Moderate Interest Visitors,False
10298,1,Moderate Interest Visitors,True
10299,1,Moderate Interest Visitors,False
10300,2,High-Value Intent Users,True
10301,2,High-Value Intent Users,False
10302,1,Moderate Interest Visitors,False
10303,1,Moderate Interest Visitors,False
10304,2,High-Value Intent Users,False
10305,1,Moderate Interest Visitors,False
10306,1,Moderate Interest Visitors,False
10307,1,Moderate Interest Visitors,False
10308,1,Moderate Interest Visitors,True
10309,1,Moderate Interest Visitors,False
10310,1,Moderate Interest Visitors,False
10311,2,High-Value Intent Users,True
10312,1,Moderate Interest Visitors,False
10313,1,Moderate Interest Visitors,False
10314,1,Moderate Interest Visitors,False
10315,1,Moderate Interest Visitors,False
10316,1,Moderate Interest Visitors,False
10317,1,Moderate Interest Visitors,False
10318,2,High-Value Intent Users,False
10319,2,High-Value Intent Users,True
10320,1,Moderate Interest Visitors,False
10321,1,Moderate Interest Visitors,False
10322,1,Moderate Interest Visitors,False
10323,1,Moderate Interest Visitors,True
10324,1,Moderate Interest Visitors,False
10325,1,Moderate Interest Visitors,False
10326,1,Moderate Interest Visitors,True
10327,1,Moderate Interest Visitors,False
10328,1,Moderate Interest Visitors,False
10329,1,Moderate Interest Visitors,False
10330,1,Moderate Interest Visitors,False
10331,1,Moderate Interest Visitors,True
10332,1,Moderate Interest Visitors,True
10333,1,Moderate Interest Visitors,False
10334,1,Moderate Interest Visitors,False
10335,1,Moderate Interest Visitors,False
10336,1,Moderate Interest Visitors,False
10337,1,Moderate Interest Visitors,True
10338,1,Moderate Interest Visitors,True
10339,2,High-Value Intent Users,True
10340,1,Moderate Interest Visitors,False
10341,1,Moderate Interest Visitors,True
10342,1,Moderate Interest Visitors,False
10343,1,Moderate Interest Visitors,False
10344,1,Moderate Interest Visitors,False
10345,1,Moderate Interest Visitors,False
10346,1,Moderate Interest Visitors,False
10347,1,Moderate Interest Visitors,False
10348,1,Moderate Interest Visitors,False
10349,1,Moderate Interest Visitors,False
10350,2,High-Value Intent Users,True
10351,1,Moderate Interest Visitors,False
10352,1,Moderate Interest Visitors,False
10353,1,Moderate Interest Visitors,False
10354,1,Moderate Interest Visitors,False
10355,1,Moderate Interest Visitors,False
10356,1,Moderate Interest Visitors,False
10357,1,Moderate Interest Visitors,False
10358,2,High-Value Intent Users,False
10359,1,Moderate Interest Visitors,False
10360,1,Moderate Interest Visitors,False
10361,1,Moderate Interest Visitors,False
10362,1,Moderate Interest Visitors,True
10363,1,Moderate Interest Visitors,False
10364,1,Moderate Interest Visitors,False
10365,1,Moderate Interest Visitors,True
10366,0,Low Engagement Browsers,False
10367,1,Moderate Interest Visitors,False
10368,1,Moderate Interest Visitors,False
10369,1,Moderate Interest Visitors,False
10370,1,Moderate Interest Visitors,False
10371,2,High-Value Intent Users,False
10372,0,Low Engagement Browsers,False
10373,1,Moderate Interest Visitors,False
10374,1,Moderate Interest Visitors,False
10375,0,Low Engagement Browsers,False
10376,1,Moderate Interest Visitors,True
10377,1,Moderate Interest Visitors,False
10378,1,Moderate Interest Visitors,False
10379,1,Moderate Interest Visitors,True
10380,2,High-Value Intent Users,True
10381,1,Moderate Interest Visitors,True
10382,1,Moderate Interest Visitors,False
10383,1,Moderate Interest Visitors,False
10384,1,Moderate Interest Visitors,False
10385,1,Moderate Interest Visitors,False
10386,1,Moderate Interest Visitors,False
10387,1,Moderate Interest Visitors,True
10388,1,Moderate Interest Visitors,False
10389,1,Moderate Interest Visitors,False
10390,2,High-Value Intent Users,True
10391,1,Moderate Interest Visitors,False
10392,1,Moderate Interest Visitors,False
10393,1,Moderate Interest Visitors,False
10394,2,High-Value Intent Users,True
10395,1,Moderate Interest Visitors,True
10396,1,Moderate Interest Visitors,False
10397,1,Moderate Interest Visitors,False
10398,2,High-Value Intent Users,False
10399,1,Moderate Interest Visitors,True
10400,0,Low Engagement Browsers,False
10401,1,Moderate Interest Visitors,False
10402,1,Moderate Interest Visitors,False
10403,1,Moderate Interest Visitors,False
10404,1,Moderate Interest Visitors,False
10405,0,Low Engagement Browsers,False
10406,1,Moderate Interest Visitors,False
10407,0,Low Engagement Browsers,False
10408,1,Moderate Interest Visitors,True
10409,2,High-Value Intent Users,False
10410,1,Moderate Interest Visitors,True
10411,1,Moderate Interest Visitors,False
10412,1,Moderate Interest Visitors,True
10413,1,Moderate Interest Visitors,True
10414,1,Moderate Interest Visitors,True
10415,1,Moderate Interest Visitors,True
10416,2,High-Value Intent Users,False
10417,1,Moderate Interest Visitors,False
10418,1,Moderate Interest Visitors,True
10419,1,Moderate Interest Visitors,True
10420,1,Moderate Interest Visitors,False
10421,1,Moderate Interest Visitors,False
10422,1,Moderate Interest Visitors,False
10423,1,Moderate Interest Visitors,False
10424,1,Moderate Interest Visitors,True
10425,1,Moderate Interest Visitors,False
10426,1,Moderate Interest Visitors,False
10427,1,Moderate Interest Visitors,False
10428,1,Moderate Interest Visitors,False
10429,2,High-Value Intent Users,False
10430,0,Low Engagement Browsers,True
10431,1,Moderate Interest Visitors,True
10432,1,Moderate Interest Visitors,True
10433,0,Low Engagement Browsers,False
10434,1,Moderate Interest Visitors,False
10435,1,Moderate Interest Visitors,False
10436,1,Moderate Interest Visitors,False
10437,2,High-Value Intent Users,False
10438,1,Moderate Interest Visitors,False
10439,2,High-Value Intent Users,False
10440,1,Moderate Interest Visitors,False
10441,1,Moderate Interest Visitors,False
10442,1,Moderate Interest Visitors,True
10443,1,Moderate Interest Visitors,False
10444,1,Moderate Interest Visitors,False
10445,1,Moderate Interest Visitors,True
10446,1,Moderate Interest Visitors,True
10447,1,Moderate Interest Visitors,False
10448,1,Moderate Interest Visitors,False
10449,1,Moderate Interest Visitors,False
10450,1,Moderate Interest Visitors,True
10451,1,Moderate Interest Visitors,False
10452,1,Moderate Interest Visitors,False
10453,1,Moderate Interest Visitors,False
10454,2,High-Value Intent Users,False
10455,1,Moderate Interest Visitors,False
10456,1,Moderate Interest Visitors,False
10457,2,High-Value Intent Users,False
10458,1,Moderate Interest Visitors,True
10459,1,Moderate Interest Visitors,False
10460,1,Moderate Interest Visitors,False
10461,1,Moderate Interest Visitors,False
10462,1,Moderate Interest Visitors,False
10463,1,Moderate Interest Visitors,False
10464,1,Moderate Interest Visitors,False
10465,1,Moderate Interest Visitors,False
10466,1,Moderate Interest Visitors,False
10467,1,Moderate Interest Visitors,False
10468,0,Low Engagement Browsers,False
10469,1,Moderate Interest Visitors,False
10470,2,High-Value Intent Users,False
10471,1,Moderate Interest Visitors,False
10472,1,Moderate Interest Visitors,False
10473,1,Moderate Interest Visitors,False
10474,2,High-Value Intent Users,False
10475,0,Low Engagement Browsers,False
10476,1,Moderate Interest Visitors,False
10477,1,Moderate Interest Visitors,True
10478,0,Low Engagement Browsers,False
10479,1,Moderate Interest Visitors,False
10480,1,Moderate Interest Visitors,False
10481,1,Moderate Interest Visitors,False
10482,1,Moderate Interest Visitors,False
10483,1,Moderate Interest Visitors,False
10484,1,Moderate Interest Visitors,False
10485,2,High-Value Intent Users,True
10486,1,Moderate Interest Visitors,False
10487,1,Moderate Interest Visitors,False
10488,1,Moderate Interest Visitors,False
10489,1,Moderate Interest Visitors,False
10490,1,Moderate Interest Visitors,False
10491,1,Moderate Interest Visitors,True
10492,1,Moderate Interest Visitors,False
10493,1,Moderate Interest Visitors,False
10494,1,Moderate Interest Visitors,False
10495,1,Moderate Interest Visitors,False
10496,1,Moderate Interest Visitors,False
10497,1,Moderate Interest Visitors,False
10498,1,Moderate Interest Visitors,False
10499,1,Moderate Interest Visitors,True
10500,1,Moderate Interest Visitors,False
10501,1,Moderate Interest Visitors,False
10502,1,Moderate Interest Visitors,False
10503,0,Low Engagement Browsers,False
10504,2,High-Value Intent Users,True
10505,1,Moderate Interest Visitors,False
10506,1,Moderate Interest Visitors,False
10507,1,Moderate Interest Visitors,False
10508,1,Moderate Interest Visitors,False
10509,1,Moderate Interest Visitors,True
10510,1,Moderate Interest Visitors,False
10511,1,Moderate Interest Visitors,False
10512,1,Moderate Interest Visitors,False
10513,1,Moderate Interest Visitors,True
10514,2,High-Value Intent Users,False
10515,1,Moderate Interest Visitors,False
10516,1,Moderate Interest Visitors,False
10517,1,Moderate Interest Visitors,False
10518,2,High-Value Intent Users,True
10519,2,High-Value Intent Users,False
10520,1,Moderate Interest Visitors,False
10521,2,High-Value Intent Users,True
10522,1,Moderate Interest Visitors,False
10523,1,Moderate Interest Visitors,False
10524,1,Moderate Interest Visitors,False
10525,1,Moderate Interest Visitors,False
10526,1,Moderate Interest Visitors,False
10527,1,Moderate Interest Visitors,True
10528,1,Moderate Interest Visitors,False
10529,1,Moderate Interest Visitors,False
10530,0,Low Engagement Browsers,False
10531,1,Moderate Interest Visitors,False
10532,2,High-Value Intent Users,False
10533,1,Moderate Interest Visitors,False
10534,1,Moderate Interest Visitors,False
10535,2,High-Value Intent Users,True
10536,1,Moderate Interest Visitors,False
10537,2,High-Value Intent Users,False
10538,2,High-Value Intent Users,False
10539,1,Moderate Interest Visitors,False
10540,1,Moderate Interest Visitors,False
10541,2,High-Value Intent Users,True
10542,1,Moderate Interest Visitors,False
10543,1,Moderate Interest Visitors,False
10544,1,Moderate Interest Visitors,False
10545,2,High-Value Intent Users,False
10546,1,Moderate Interest Visitors,False
10547,1,Moderate Interest Visitors,True
10548,1,Moderate Interest Visitors,False
10549,1,Moderate Interest Visitors,False
10550,0,Low Engagement Browsers,False
10551,1,Moderate Interest Visitors,True
10552,1,Moderate Interest Visitors,False
10553,1,Moderate Interest Visitors,False
10554,2,High-Value Intent Users,False
10555,2,High-Value Intent Users,False
10556,1,Moderate Interest Visitors,True
10557,2,High-Value Intent Users,False
10558,1,Moderate Interest Visitors,False
10559,1,Moderate Interest Visitors,False
10560,2,High-Value Intent Users,True
10561,1,Moderate Interest Visitors,True
10562,2,High-Value Intent Users,False
10563,1,Moderate Interest Visitors,False
10564,1,Moderate Interest Visitors,False
10565,2,High-Value Intent Users,True
10566,1,Moderate Interest Visitors,False
10567,1,Moderate Interest Visitors,False
10568,1,Moderate Interest Visitors,False
10569,1,Moderate Interest Visitors,False
10570,1,Moderate Interest Visitors,False
10571,2,High-Value Intent Users,False
10572,0,Low Engagement Browsers,False
10573,1,Moderate Interest Visitors,False
10574,1,Moderate Interest Visitors,False
10575,1,Moderate Interest Visitors,False
10576,1,Moderate Interest Visitors,True
10577,1,Moderate Interest Visitors,False
10578,0,Low Engagement Browsers,False
10579,2,High-Value Intent Users,False
10580,2,High-Value Intent Users,False
10581,1,Moderate Interest Visitors,True
10582,1,Moderate Interest Visitors,False
10583,1,Moderate Interest Visitors,False
10584,1,Moderate Interest Visitors,False
10585,1,Moderate Interest Visitors,False
10586,2,High-Value Intent Users,False
10587,1,Moderate Interest Visitors,False
10588,0,Low Engagement Browsers,False
10589,2,High-Value Intent Users,True
10590,0,Low Engagement Browsers,False
10591,1,Moderate Interest Visitors,False
10592,0,Low Engagement Browsers,False
10593,1,Moderate Interest Visitors,False
10594,1,Moderate Interest Visitors,False
10595,1,Moderate Interest Visitors,True
10596,1,Moderate Interest Visitors,False
10597,1,Moderate Interest Visitors,True
10598,1,Moderate Interest Visitors,False
10599,1,Moderate Interest Visitors,False
10600,1,Moderate Interest Visitors,False
10601,1,Moderate Interest Visitors,False
10602,2,High-Value Intent Users,False
10603,1,Moderate Interest Visitors,False
10604,1,Moderate Interest Visitors,False
10605,1,Moderate Interest Visitors,False
10606,2,High-Value Intent Users,True
10607,1,Moderate Interest Visitors,False
10608,1,Moderate Interest Visitors,False
10609,2,High-Value Intent Users,True
10610,1,Moderate Interest Visitors,False
10611,2,High-Value Intent Users,False
10612,2,High-Value Intent Users,True
10613,1,Moderate Interest Visitors,False
10614,1,Moderate Interest Visitors,False
10615,1,Moderate Interest Visitors,False
10616,1,Moderate Interest Visitors,False
10617,2,High-Value Intent Users,True
10618,1,Moderate Interest Visitors,False
10619,1,Moderate Interest Visitors,False
10620,1,Moderate Interest Visitors,False
10621,1,Moderate Interest Visitors,False
10622,1,Moderate Interest Visitors,False
10623,1,Moderate Interest Visitors,False
10624,1,Moderate Interest Visitors,False
10625,1,Moderate Interest Visitors,False
10626,1,Moderate Interest Visitors,False
10627,1,Moderate Interest Visitors,False
10628,1,Moderate Interest Visitors,False
10629,1,Moderate Interest Visitors,True
10630,1,Moderate Interest Visitors,False
10631,1,Moderate Interest Visitors,True
10632,1,Moderate Interest Visitors,False
10633,1,Moderate Interest Visitors,False
10634,1,Moderate Interest Visitors,False
10635,1,Moderate Interest Visitors,False
10636,1,Moderate Interest Visitors,False
10637,1,Moderate Interest Visitors,False
10638,1,Moderate Interest Visitors,True
10639,1,Moderate Interest Visitors,False
10640,1,Moderate Interest Visitors,True
10641,1,Moderate Interest Visitors,False
10642,1,Moderate Interest Visitors,False
10643,1,Moderate Interest Visitors,False
10644,1,Moderate Interest Visitors,False
10645,1,Moderate Interest Visitors,False
10646,1,Moderate Interest Visitors,False
10647,1,Moderate Interest Visitors,False
10648,1,Moderate Interest Visitors,False
10649,2,High-Value Intent Users,False
10650,1,Moderate Interest Visitors,False
10651,1,Moderate Interest Visitors,False
10652,1,Moderate Interest Visitors,False
10653,1,Moderate Interest Visitors,False
10654,1,Moderate Interest Visitors,False
10655,1,Moderate Interest Visitors,False
10656,1,Moderate Interest Visitors,False
10657,1,Moderate Interest Visitors,False
10658,1,Moderate Interest Visitors,True
10659,0,Low Engagement Browsers,False
10660,1,Moderate Interest Visitors,False
10661,1,Moderate Interest Visitors,True
10662,1,Moderate Interest Visitors,False
10663,1,Moderate Interest Visitors,False
10664,1,Moderate Interest Visitors,False
10665,1,Moderate Interest Visitors,False
10666,1,Moderate Interest Visitors,False
10667,1,Moderate Interest Visitors,False
10668,1,Moderate Interest Visitors,False
10669,1,Moderate Interest Visitors,False
10670,2,High-Value Intent Users,False
10671,1,Moderate Interest Visitors,True
10672,1,Moderate Interest Visitors,False
10673,1,Moderate Interest Visitors,False
10674,1,Moderate Interest Visitors,False
10675,1,Moderate Interest Visitors,False
10676,1,Moderate Interest Visitors,True
10677,0,Low Engagement Browsers,False
10678,1,Moderate Interest Visitors,False
10679,0,Low Engagement Browsers,False
10680,1,Moderate Interest Visitors,False
10681,0,Low Engagement Browsers,False
10682,1,Moderate Interest Visitors,False
10683,1,Moderate Interest Visitors,True
10684,1,Moderate Interest Visitors,False
10685,0,Low Engagement Browsers,True
10686,1,Moderate Interest Visitors,False
10687,1,Moderate Interest Visitors,False
10688,0,Low Engagement Browsers,False
10689,1,Moderate Interest Visitors,True
10690,0,Low Engagement Browsers,False
10691,1,Moderate Interest Visitors,False
10692,1,Moderate Interest Visitors,True
10693,1,Moderate Interest Visitors,False
10694,1,Moderate Interest Visitors,False
10695,1,Moderate Interest Visitors,False
10696,2,High-Value Intent Users,False
10697,1,Moderate Interest Visitors,True
10698,1,Moderate Interest Visitors,False
10699,1,Moderate Interest Visitors,False
10700,1,Moderate Interest Visitors,False
10701,1,Moderate Interest Visitors,False
10702,1,Moderate Interest Visitors,False
10703,1,Moderate Interest Visitors,False
10704,1,Moderate Interest Visitors,False
10705,1,Moderate Interest Visitors,False
10706,1,Moderate Interest Visitors,False
10707,1,Moderate Interest Visitors,True
10708,1,Moderate Interest Visitors,False
10709,1,Moderate Interest Visitors,False
10710,2,High-Value Intent Users,True
10711,2,High-Value Intent Users,False
10712,2,High-Value Intent Users,False
10713,1,Moderate Interest Visitors,False
10714,1,Moderate Interest Visitors,False
10715,1,Moderate Interest Visitors,False
10716,2,High-Value Intent Users,True
10717,1,Moderate Interest Visitors,False
10718,1,Moderate Interest Visitors,False
10719,2,High-Value Intent Users,False
10720,1,Moderate Interest Visitors,True
10721,1,Moderate Interest Visitors,False
10722,2,High-Value Intent Users,True
10723,1,Moderate Interest Visitors,True
10724,1,Moderate Interest Visitors,False
10725,1,Moderate Interest Visitors,False
10726,0,Low Engagement Browsers,False
10727,1,Moderate Interest Visitors,True
10728,2,High-Value Intent Users,True
10729,1,Moderate Interest Visitors,True
10730,2,High-Value Intent Users,False
10731,1,Moderate Interest Visitors,False
10732,1,Moderate Interest Visitors,False
10733,1,Moderate Interest Visitors,False
10734,1,Moderate Interest Visitors,False
10735,1,Moderate Interest Visitors,False
10736,0,Low Engagement Browsers,False
10737,1,Moderate Interest Visitors,False
10738,1,Moderate Interest Visitors,True
10739,1,Moderate Interest Visitors,False
10740,1,Moderate Interest Visitors,False
10741,1,Moderate Interest Visitors,False
10742,1,Moderate Interest Visitors,False
10743,1,Moderate Interest Visitors,False
10744,1,Moderate Interest Visitors,False
10745,1,Moderate Interest Visitors,False
10746,1,Moderate Interest Visitors,False
10747,1,Moderate Interest Visitors,True
10748,1,Moderate Interest Visitors,False
10749,1,Moderate Interest Visitors,False
10750,1,Moderate Interest Visitors,False
10751,1,Moderate Interest Visitors,False
10752,1,Moderate Interest Visitors,False
10753,1,Moderate Interest Visitors,False
10754,1,Moderate Interest Visitors,False
10755,1,Moderate Interest Visitors,False
10756,2,High-Value Intent Users,False
10757,2,High-Value Intent Users,True
10758,1,Moderate Interest Visitors,False
10759,1,Moderate Interest Visitors,False
10760,1,Moderate Interest Visitors,False
10761,1,Moderate Interest Visitors,False
10762,0,Low Engagement Browsers,False
10763,2,High-Value Intent Users,True
10764,1,Moderate Interest Visitors,False
10765,1,Moderate Interest Visitors,False
10766,1,Moderate Interest Visitors,False
10767,1,Moderate Interest Visitors,False
10768,1,Moderate Interest Visitors,False
10769,2,High-Value Intent Users,True
10770,1,Moderate Interest Visitors,False
