session_id,purchase_probability,intent_segment,recommended_action,actual_revenue
5567,0.08060498,Low Intent,Retarget with awareness ad or product education,0
5120,0.008936527,Low Intent,Retarget with awareness ad or product education,0
5065,0.008917859,Low Intent,Retarget with awareness ad or product education,0
3412,0.9596965,High Intent,Send checkout reminder or limited-time offer,1
10549,0.22240426,Low Intent,Retarget with awareness ad or product education,0
1809,0.031713683,Low Intent,Retarget with awareness ad or product education,0
7907,0.4636581,Medium Intent,Send educational content about Nattoguard benefits,0
3661,0.0031409408,Low Intent,Retarget with awareness ad or product education,0
3700,0.011809597,Low Intent,Retarget with awareness ad or product education,0
2640,0.0130882105,Low Intent,Retarget with awareness ad or product education,0
611,0.88713086,High Intent,Send checkout reminder or limited-time offer,1
11242,0.11032182,Low Intent,Retarget with awareness ad or product education,0
10332,0.6541309,Medium Intent,Send educational content about Nattoguard benefits,1
9130,0.113760814,Low Intent,Retarget with awareness ad or product education,0
11530,0.5593555,Medium Intent,Send educational content about Nattoguard benefits,0
4279,0.007521394,Low Intent,Retarget with awareness ad or product education,0
3947,0.00079202914,Low Intent,Retarget with awareness ad or product education,0
4967,0.008654265,Low Intent,Retarget with awareness ad or product education,0
1580,0.017982917,Low Intent,Retarget with awareness ad or product education,0
3588,0.00052527705,Low Intent,Retarget with awareness ad or product education,0
4073,0.8838827,High Intent,Send checkout reminder or limited-time offer,1
4749,0.65400386,Medium Intent,Send educational content about Nattoguard benefits,0
1031,0.008356604,Low Intent,Retarget with awareness ad or product education,0
11308,0.00838182,Low Intent,Retarget with awareness ad or product education,0
8857,0.6075625,Medium Intent,Send educational content about Nattoguard benefits,1
8305,0.13589476,Low Intent,Retarget with awareness ad or product education,0
8126,0.97482985,High Intent,Send checkout reminder or limited-time offer,1
10597,0.96591103,High Intent,Send checkout reminder or limited-time offer,1
6285,0.17063981,Low Intent,Retarget with awareness ad or product education,0
10443,0.47198763,Medium Intent,Send educational content about Nattoguard benefits,0
833,0.024061104,Low Intent,Retarget with awareness ad or product education,0
5878,0.1325344,Low Intent,Retarget with awareness ad or product education,0
7776,0.679329,Medium Intent,Send educational content about Nattoguard benefits,1
6333,0.96610415,High Intent,Send checkout reminder or limited-time offer,1
10161,0.08957024,Low Intent,Retarget with awareness ad or product education,0
13,0.029901847,Low Intent,Retarget with awareness ad or product education,0
5497,0.021315906,Low Intent,Retarget with awareness ad or product education,0
4100,0.00281291,Low Intent,Retarget with awareness ad or product education,0
8167,0.2379552,Low Intent,Retarget with awareness ad or product education,0
5777,0.2060991,Low Intent,Retarget with awareness ad or product education,0
4146,0.007140243,Low Intent,Retarget with awareness ad or product education,0
285,0.015510958,Low Intent,Retarget with awareness ad or product education,0
11309,0.3595347,Low Intent,Retarget with awareness ad or product education,0
2375,0.96115905,High Intent,Send checkout reminder or limited-time offer,0
7918,0.12931108,Low Intent,Retarget with awareness ad or product education,0
9489,0.0122366585,Low Intent,Retarget with awareness ad or product education,0
1247,0.06469866,Low Intent,Retarget with awareness ad or product education,0
1172,0.03176673,Low Intent,Retarget with awareness ad or product education,0
3831,0.0038868114,Low Intent,Retarget with awareness ad or product education,0
11615,0.039468654,Low Intent,Retarget with awareness ad or product education,0
2294,0.00046373453,Low Intent,Retarget with awareness ad or product education,0
5015,0.0017307764,Low Intent,Retarget with awareness ad or product education,0
4430,0.011394132,Low Intent,Retarget with awareness ad or product education,0
7805,0.46792084,Medium Intent,Send educational content about Nattoguard benefits,0
3755,0.9614206,High Intent,Send checkout reminder or limited-time offer,0
3872,0.002806649,Low Intent,Retarget with awareness ad or product education,0
1249,0.020869337,Low Intent,Retarget with awareness ad or product education,0
4580,0.78559095,High Intent,Send checkout reminder or limited-time offer,0
8276,0.33289853,Low Intent,Retarget with awareness ad or product education,1
6146,0.98760754,High Intent,Send checkout reminder or limited-time offer,1
6523,0.44789705,Medium Intent,Send educational content about Nattoguard benefits,0
185,0.6468706,Medium Intent,Send educational content about Nattoguard benefits,1
10586,0.16997857,Low Intent,Retarget with awareness ad or product education,0
11584,0.44971055,Medium Intent,Send educational content about Nattoguard benefits,0
10967,0.10271278,Low Intent,Retarget with awareness ad or product education,0
6442,0.2583489,Low Intent,Retarget with awareness ad or product education,0
4991,0.9864781,High Intent,Send checkout reminder or limited-time offer,1
7306,0.17907707,Low Intent,Retarget with awareness ad or product education,0
1578,0.04189579,Low Intent,Retarget with awareness ad or product education,0
6325,0.13557233,Low Intent,Retarget with awareness ad or product education,0
9317,0.19656882,Low Intent,Retarget with awareness ad or product education,0
681,0.033286337,Low Intent,Retarget with awareness ad or product education,0
4883,0.005643035,Low Intent,Retarget with awareness ad or product education,0
3018,0.0032651038,Low Intent,Retarget with awareness ad or product education,0
2625,0.011197712,Low Intent,Retarget with awareness ad or product education,0
11513,0.9732781,High Intent,Send checkout reminder or limited-time offer,1
8272,0.42340413,Medium Intent,Send educational content about Nattoguard benefits,1
2619,0.009793832,Low Intent,Retarget with awareness ad or product education,0
6482,0.69033766,Medium Intent,Send educational content about Nattoguard benefits,0
2535,0.0069475807,Low Intent,Retarget with awareness ad or product education,0
10731,0.15549037,Low Intent,Retarget with awareness ad or product education,0
5419,0.03335024,Low Intent,Retarget with awareness ad or product education,0
6476,0.12578435,Low Intent,Retarget with awareness ad or product education,1
7407,0.92829126,High Intent,Send checkout reminder or limited-time offer,1
5303,0.0065037888,Low Intent,Retarget with awareness ad or product education,0
1801,0.0127972765,Low Intent,Retarget with awareness ad or product education,0
5013,0.0131049305,Low Intent,Retarget with awareness ad or product education,0
11389,0.0419155,Low Intent,Retarget with awareness ad or product education,0
10274,0.007387064,Low Intent,Retarget with awareness ad or product education,0
9129,0.10535189,Low Intent,Retarget with awareness ad or product education,0
11977,0.29161194,Low Intent,Retarget with awareness ad or product education,0
5962,0.74292284,Medium Intent,Send educational content about Nattoguard benefits,0
5043,0.0070204465,Low Intent,Retarget with awareness ad or product education,0
3270,0.013186065,Low Intent,Retarget with awareness ad or product education,0
1817,0.96032876,High Intent,Send checkout reminder or limited-time offer,1
5071,0.009335543,Low Intent,Retarget with awareness ad or product education,0
11166,0.9278979,High Intent,Send checkout reminder or limited-time offer,0
5455,0.19270146,Low Intent,Retarget with awareness ad or product education,0
10816,0.10560557,Low Intent,Retarget with awareness ad or product education,0
483,0.8233745,High Intent,Send checkout reminder or limited-time offer,0
3749,0.011034386,Low Intent,Retarget with awareness ad or product education,0
1798,0.016347297,Low Intent,Retarget with awareness ad or product education,0
2031,0.0046345,Low Intent,Retarget with awareness ad or product education,0
4789,0.0008575946,Low Intent,Retarget with awareness ad or product education,0
8191,0.89109653,High Intent,Send checkout reminder or limited-time offer,0
2489,0.0006809644,Low Intent,Retarget with awareness ad or product education,0
4241,0.0029036188,Low Intent,Retarget with awareness ad or product education,0
7753,0.4037247,Medium Intent,Send educational content about Nattoguard benefits,1
16,0.0039053115,Low Intent,Retarget with awareness ad or product education,0
7318,0.18306048,Low Intent,Retarget with awareness ad or product education,0
5919,0.8683159,High Intent,Send checkout reminder or limited-time offer,1
11476,0.411509,Medium Intent,Send educational content about Nattoguard benefits,0
4113,0.0016219668,Low Intent,Retarget with awareness ad or product education,0
8883,0.93254066,High Intent,Send checkout reminder or limited-time offer,1
6263,0.3094924,Low Intent,Retarget with awareness ad or product education,0
11009,0.03593252,Low Intent,Retarget with awareness ad or product education,0
11742,0.86187,High Intent,Send checkout reminder or limited-time offer,1
4638,0.0043052034,Low Intent,Retarget with awareness ad or product education,0
8720,0.16952436,Low Intent,Retarget with awareness ad or product education,0
4159,0.9620391,High Intent,Send checkout reminder or limited-time offer,1
2606,0.02656858,Low Intent,Retarget with awareness ad or product education,0
11445,0.7990764,High Intent,Send checkout reminder or limited-time offer,1
926,0.0024937785,Low Intent,Retarget with awareness ad or product education,0
8877,0.40028223,Medium Intent,Send educational content about Nattoguard benefits,0
6402,0.23729135,Low Intent,Retarget with awareness ad or product education,0
2430,0.0071110716,Low Intent,Retarget with awareness ad or product education,0
7897,0.07512003,Low Intent,Retarget with awareness ad or product education,0
9110,0.14815576,Low Intent,Retarget with awareness ad or product education,0
9116,0.2020661,Low Intent,Retarget with awareness ad or product education,0
7557,0.3554904,Low Intent,Retarget with awareness ad or product education,0
7229,0.19008005,Low Intent,Retarget with awareness ad or product education,1
8025,0.33371818,Low Intent,Retarget with awareness ad or product education,1
1913,0.030139577,Low Intent,Retarget with awareness ad or product education,0
8154,0.0071611954,Low Intent,Retarget with awareness ad or product education,0
269,0.02846435,Low Intent,Retarget with awareness ad or product education,0
7971,0.07162382,Low Intent,Retarget with awareness ad or product education,0
4432,0.009784268,Low Intent,Retarget with awareness ad or product education,0
2738,0.8861587,High Intent,Send checkout reminder or limited-time offer,0
6771,0.007515665,Low Intent,Retarget with awareness ad or product education,0
12087,0.0975094,Low Intent,Retarget with awareness ad or product education,0
295,0.001211648,Low Intent,Retarget with awareness ad or product education,0
9844,0.14547105,Low Intent,Retarget with awareness ad or product education,0
9518,0.08131794,Low Intent,Retarget with awareness ad or product education,0
3761,0.01156168,Low Intent,Retarget with awareness ad or product education,0
2136,0.49184424,Medium Intent,Send educational content about Nattoguard benefits,0
5541,0.9702057,High Intent,Send checkout reminder or limited-time offer,1
11748,0.071790144,Low Intent,Retarget with awareness ad or product education,0
744,0.6870862,Medium Intent,Send educational content about Nattoguard benefits,0
11501,0.26456147,Low Intent,Retarget with awareness ad or product education,0
12191,0.052312035,Low Intent,Retarget with awareness ad or product education,0
9421,0.03840423,Low Intent,Retarget with awareness ad or product education,0
4088,0.065391205,Low Intent,Retarget with awareness ad or product education,0
8144,0.23872371,Low Intent,Retarget with awareness ad or product education,0
7985,0.9421041,High Intent,Send checkout reminder or limited-time offer,1
788,0.05179849,Low Intent,Retarget with awareness ad or product education,0
1131,0.0013796358,Low Intent,Retarget with awareness ad or product education,0
10117,0.411014,Medium Intent,Send educational content about Nattoguard benefits,0
8209,0.09248757,Low Intent,Retarget with awareness ad or product education,0
8671,0.20846093,Low Intent,Retarget with awareness ad or product education,0
3960,0.88134015,High Intent,Send checkout reminder or limited-time offer,0
7404,0.122685894,Low Intent,Retarget with awareness ad or product education,0
6081,0.5604278,Medium Intent,Send educational content about Nattoguard benefits,1
8758,0.075065635,Low Intent,Retarget with awareness ad or product education,0
5009,0.006282429,Low Intent,Retarget with awareness ad or product education,0
9454,0.927345,High Intent,Send checkout reminder or limited-time offer,1
11680,0.9202992,High Intent,Send checkout reminder or limited-time offer,1
12202,0.049032986,Low Intent,Retarget with awareness ad or product education,0
7038,0.298053,Low Intent,Retarget with awareness ad or product education,0
1497,0.010172893,Low Intent,Retarget with awareness ad or product education,0
8370,0.329464,Low Intent,Retarget with awareness ad or product education,0
4054,0.34269384,Low Intent,Retarget with awareness ad or product education,0
10220,0.52672637,Medium Intent,Send educational content about Nattoguard benefits,0
11519,0.18212299,Low Intent,Retarget with awareness ad or product education,0
12027,0.17911032,Low Intent,Retarget with awareness ad or product education,0
2398,0.008595898,Low Intent,Retarget with awareness ad or product education,0
12108,0.84671193,High Intent,Send checkout reminder or limited-time offer,0
1458,0.0028171088,Low Intent,Retarget with awareness ad or product education,0
7179,0.047887288,Low Intent,Retarget with awareness ad or product education,0
11551,0.13477781,Low Intent,Retarget with awareness ad or product education,0
10067,0.005013247,Low Intent,Retarget with awareness ad or product education,0
3425,0.018014433,Low Intent,Retarget with awareness ad or product education,0
2372,0.0005552428,Low Intent,Retarget with awareness ad or product education,0
6138,0.26681122,Low Intent,Retarget with awareness ad or product education,0
5177,0.0015040339,Low Intent,Retarget with awareness ad or product education,0
8408,0.90269566,High Intent,Send checkout reminder or limited-time offer,1
7501,0.14356849,Low Intent,Retarget with awareness ad or product education,0
8168,0.08605396,Low Intent,Retarget with awareness ad or product education,0
11386,0.77807134,High Intent,Send checkout reminder or limited-time offer,0
9258,0.16817069,Low Intent,Retarget with awareness ad or product education,0
10278,0.06957413,Low Intent,Retarget with awareness ad or product education,0
3367,0.016541762,Low Intent,Retarget with awareness ad or product education,0
7170,0.9350583,High Intent,Send checkout reminder or limited-time offer,0
4756,0.0038952816,Low Intent,Retarget with awareness ad or product education,0
3010,0.011180334,Low Intent,Retarget with awareness ad or product education,0
9944,0.5332078,Medium Intent,Send educational content about Nattoguard benefits,0
7906,0.263209,Low Intent,Retarget with awareness ad or product education,0
8069,0.37610498,Low Intent,Retarget with awareness ad or product education,0
9726,0.09010974,Low Intent,Retarget with awareness ad or product education,0
3840,0.0014201609,Low Intent,Retarget with awareness ad or product education,0
10600,0.3928643,Low Intent,Retarget with awareness ad or product education,0
7581,0.46051866,Medium Intent,Send educational content about Nattoguard benefits,1
11437,0.9024979,High Intent,Send checkout reminder or limited-time offer,1
2111,0.007656703,Low Intent,Retarget with awareness ad or product education,0
1171,0.93828505,High Intent,Send checkout reminder or limited-time offer,1
12061,0.087106936,Low Intent,Retarget with awareness ad or product education,0
7037,0.17500323,Low Intent,Retarget with awareness ad or product education,0
9603,0.113064416,Low Intent,Retarget with awareness ad or product education,0
7140,0.89323866,High Intent,Send checkout reminder or limited-time offer,0
9602,0.52930015,Medium Intent,Send educational content about Nattoguard benefits,0
1764,0.008837756,Low Intent,Retarget with awareness ad or product education,0
3794,0.00027272268,Low Intent,Retarget with awareness ad or product education,0
9771,0.4269016,Medium Intent,Send educational content about Nattoguard benefits,0
11634,0.049628288,Low Intent,Retarget with awareness ad or product education,0
9835,0.9113652,High Intent,Send checkout reminder or limited-time offer,0
4541,0.006388769,Low Intent,Retarget with awareness ad or product education,0
1155,0.01999274,Low Intent,Retarget with awareness ad or product education,0
5051,0.0009459002,Low Intent,Retarget with awareness ad or product education,0
1518,0.022709379,Low Intent,Retarget with awareness ad or product education,0
2638,0.006022685,Low Intent,Retarget with awareness ad or product education,0
1194,0.013665091,Low Intent,Retarget with awareness ad or product education,0
1995,0.0132760545,Low Intent,Retarget with awareness ad or product education,0
5481,0.11873472,Low Intent,Retarget with awareness ad or product education,0
8287,0.9235275,High Intent,Send checkout reminder or limited-time offer,0
10053,0.16921978,Low Intent,Retarget with awareness ad or product education,0
4919,0.0051977965,Low Intent,Retarget with awareness ad or product education,0
6964,0.22045799,Low Intent,Retarget with awareness ad or product education,0
3097,0.003517126,Low Intent,Retarget with awareness ad or product education,0
4139,0.009549549,Low Intent,Retarget with awareness ad or product education,0
6368,0.17141412,Low Intent,Retarget with awareness ad or product education,0
1149,0.0010698197,Low Intent,Retarget with awareness ad or product education,0
1207,0.8267538,High Intent,Send checkout reminder or limited-time offer,1
10156,0.30131194,Low Intent,Retarget with awareness ad or product education,0
1381,0.007243979,Low Intent,Retarget with awareness ad or product education,0
4040,0.014043443,Low Intent,Retarget with awareness ad or product education,0
2076,0.0067123207,Low Intent,Retarget with awareness ad or product education,0
1678,0.006950888,Low Intent,Retarget with awareness ad or product education,0
9988,0.0154977385,Low Intent,Retarget with awareness ad or product education,0
1069,0.016649652,Low Intent,Retarget with awareness ad or product education,0
8026,0.051455595,Low Intent,Retarget with awareness ad or product education,0
6059,0.5542178,Medium Intent,Send educational content about Nattoguard benefits,0
9086,0.07931464,Low Intent,Retarget with awareness ad or product education,0
7593,0.1579598,Low Intent,Retarget with awareness ad or product education,0
3410,0.0026440043,Low Intent,Retarget with awareness ad or product education,0
5400,0.8235397,High Intent,Send checkout reminder or limited-time offer,0
2692,0.68265164,Medium Intent,Send educational content about Nattoguard benefits,0
9621,0.012208593,Low Intent,Retarget with awareness ad or product education,0
11221,0.19549116,Low Intent,Retarget with awareness ad or product education,0
3833,0.004844451,Low Intent,Retarget with awareness ad or product education,0
5958,0.9737646,High Intent,Send checkout reminder or limited-time offer,1
2392,0.0215172,Low Intent,Retarget with awareness ad or product education,0
4935,0.34129316,Low Intent,Retarget with awareness ad or product education,0
11862,0.4357061,Medium Intent,Send educational content about Nattoguard benefits,0
6307,0.008404895,Low Intent,Retarget with awareness ad or product education,0
3196,0.006436645,Low Intent,Retarget with awareness ad or product education,0
4419,0.95028406,High Intent,Send checkout reminder or limited-time offer,1
11966,0.9929705,High Intent,Send checkout reminder or limited-time offer,0
834,0.0070527773,Low Intent,Retarget with awareness ad or product education,0
8779,0.013653386,Low Intent,Retarget with awareness ad or product education,0
3901,0.007692593,Low Intent,Retarget with awareness ad or product education,0
1126,0.013008088,Low Intent,Retarget with awareness ad or product education,0
495,0.0045711016,Low Intent,Retarget with awareness ad or product education,0
5841,0.08711129,Low Intent,Retarget with awareness ad or product education,1
8913,0.028442904,Low Intent,Retarget with awareness ad or product education,0
2966,0.011023558,Low Intent,Retarget with awareness ad or product education,0
776,0.006222652,Low Intent,Retarget with awareness ad or product education,0
3252,0.0730332,Low Intent,Retarget with awareness ad or product education,0
5272,0.00385843,Low Intent,Retarget with awareness ad or product education,0
7533,0.0738656,Low Intent,Retarget with awareness ad or product education,0
9290,0.19607191,Low Intent,Retarget with awareness ad or product education,0
5969,0.9762732,High Intent,Send checkout reminder or limited-time offer,0
3743,0.007875879,Low Intent,Retarget with awareness ad or product education,0
5935,0.16880402,Low Intent,Retarget with awareness ad or product education,0
129,0.006498283,Low Intent,Retarget with awareness ad or product education,0
3972,0.0019063969,Low Intent,Retarget with awareness ad or product education,0
9162,0.16948153,Low Intent,Retarget with awareness ad or product education,0
7455,0.7123706,Medium Intent,Send educational content about Nattoguard benefits,0
5093,0.013683227,Low Intent,Retarget with awareness ad or product education,0
11499,0.4948583,Medium Intent,Send educational content about Nattoguard benefits,0
8001,0.21185438,Low Intent,Retarget with awareness ad or product education,0
10505,0.2535217,Low Intent,Retarget with awareness ad or product education,0
5297,0.09084471,Low Intent,Retarget with awareness ad or product education,0
7560,0.3588219,Low Intent,Retarget with awareness ad or product education,0
4657,0.009794197,Low Intent,Retarget with awareness ad or product education,0
11471,0.9285836,High Intent,Send checkout reminder or limited-time offer,1
5576,0.08556517,Low Intent,Retarget with awareness ad or product education,0
11004,0.24496329,Low Intent,Retarget with awareness ad or product education,1
8118,0.24151532,Low Intent,Retarget with awareness ad or product education,0
10361,0.536956,Medium Intent,Send educational content about Nattoguard benefits,0
148,0.034363113,Low Intent,Retarget with awareness ad or product education,0
8170,0.28311926,Low Intent,Retarget with awareness ad or product education,0
4334,0.8093894,High Intent,Send checkout reminder or limited-time offer,0
10829,0.8634958,High Intent,Send checkout reminder or limited-time offer,1
75,0.04172081,Low Intent,Retarget with awareness ad or product education,0
4345,0.004398868,Low Intent,Retarget with awareness ad or product education,0
9593,0.017158687,Low Intent,Retarget with awareness ad or product education,0
6895,0.32752466,Low Intent,Retarget with awareness ad or product education,1
11925,0.48094887,Medium Intent,Send educational content about Nattoguard benefits,0
6319,0.19465427,Low Intent,Retarget with awareness ad or product education,0
7700,0.9062279,High Intent,Send checkout reminder or limited-time offer,1
1057,0.014232952,Low Intent,Retarget with awareness ad or product education,0
1267,0.02488293,Low Intent,Retarget with awareness ad or product education,0
7434,0.1190893,Low Intent,Retarget with awareness ad or product education,0
3167,0.9512978,High Intent,Send checkout reminder or limited-time offer,1
8649,0.50659513,Medium Intent,Send educational content about Nattoguard benefits,1
6158,0.9128841,High Intent,Send checkout reminder or limited-time offer,1
5668,0.08612807,Low Intent,Retarget with awareness ad or product education,0
1222,0.023111952,Low Intent,Retarget with awareness ad or product education,0
6840,0.15451775,Low Intent,Retarget with awareness ad or product education,0
4184,0.008249761,Low Intent,Retarget with awareness ad or product education,0
11754,0.097662166,Low Intent,Retarget with awareness ad or product education,0
5572,0.0059935194,Low Intent,Retarget with awareness ad or product education,0
11792,0.85579276,High Intent,Send checkout reminder or limited-time offer,1
8473,0.13762842,Low Intent,Retarget with awareness ad or product education,0
8258,0.467508,Medium Intent,Send educational content about Nattoguard benefits,0
9766,0.29834896,Low Intent,Retarget with awareness ad or product education,0
11138,0.11735299,Low Intent,Retarget with awareness ad or product education,0
2068,0.95146024,High Intent,Send checkout reminder or limited-time offer,0
3180,0.0027983538,Low Intent,Retarget with awareness ad or product education,0
4623,0.96563685,High Intent,Send checkout reminder or limited-time offer,0
11360,0.7363893,Medium Intent,Send educational content about Nattoguard benefits,0
3154,0.93089247,High Intent,Send checkout reminder or limited-time offer,0
5980,0.14928609,Low Intent,Retarget with awareness ad or product education,0
10349,0.08853244,Low Intent,Retarget with awareness ad or product education,0
1467,0.0023619214,Low Intent,Retarget with awareness ad or product education,0
3592,0.00041902548,Low Intent,Retarget with awareness ad or product education,0
4816,0.64295816,Medium Intent,Send educational content about Nattoguard benefits,1
7399,0.11335784,Low Intent,Retarget with awareness ad or product education,0
7275,0.14698042,Low Intent,Retarget with awareness ad or product education,0
9058,0.88141644,High Intent,Send checkout reminder or limited-time offer,0
9711,0.090980574,Low Intent,Retarget with awareness ad or product education,0
4774,0.0072951564,Low Intent,Retarget with awareness ad or product education,0
91,0.00895647,Low Intent,Retarget with awareness ad or product education,0
6302,0.7862973,High Intent,Send checkout reminder or limited-time offer,1
10168,0.9673458,High Intent,Send checkout reminder or limited-time offer,1
3117,0.0008741977,Low Intent,Retarget with awareness ad or product education,0
10665,0.27173004,Low Intent,Retarget with awareness ad or product education,0
4911,0.814018,High Intent,Send checkout reminder or limited-time offer,0
6113,0.13096714,Low Intent,Retarget with awareness ad or product education,0
12008,0.51387984,Medium Intent,Send educational content about Nattoguard benefits,1
7144,0.048580356,Low Intent,Retarget with awareness ad or product education,0
11033,0.008525717,Low Intent,Retarget with awareness ad or product education,0
10219,0.20849316,Low Intent,Retarget with awareness ad or product education,0
4194,0.015582389,Low Intent,Retarget with awareness ad or product education,0
5732,0.20887059,Low Intent,Retarget with awareness ad or product education,0
5111,0.010015202,Low Intent,Retarget with awareness ad or product education,0
11425,0.840373,High Intent,Send checkout reminder or limited-time offer,1
7684,0.9717681,High Intent,Send checkout reminder or limited-time offer,0
11981,0.82785153,High Intent,Send checkout reminder or limited-time offer,1
5371,0.18851846,Low Intent,Retarget with awareness ad or product education,0
6804,0.28999877,Low Intent,Retarget with awareness ad or product education,0
10900,0.39283827,Low Intent,Retarget with awareness ad or product education,1
5520,0.83891743,High Intent,Send checkout reminder or limited-time offer,0
4684,0.010649094,Low Intent,Retarget with awareness ad or product education,0
2015,0.02500439,Low Intent,Retarget with awareness ad or product education,0
5495,0.86893713,High Intent,Send checkout reminder or limited-time offer,1
140,0.004826988,Low Intent,Retarget with awareness ad or product education,0
10917,0.89642096,High Intent,Send checkout reminder or limited-time offer,0
6720,0.11760503,Low Intent,Retarget with awareness ad or product education,0
1521,0.021285126,Low Intent,Retarget with awareness ad or product education,0
10841,0.15812345,Low Intent,Retarget with awareness ad or product education,0
8798,0.28346464,Low Intent,Retarget with awareness ad or product education,0
1628,0.022378339,Low Intent,Retarget with awareness ad or product education,0
6335,0.2235367,Low Intent,Retarget with awareness ad or product education,0
2693,0.2970078,Low Intent,Retarget with awareness ad or product education,1
5390,0.42203075,Medium Intent,Send educational content about Nattoguard benefits,1
7818,0.17166989,Low Intent,Retarget with awareness ad or product education,0
9576,0.8096625,High Intent,Send checkout reminder or limited-time offer,1
7779,0.086616084,Low Intent,Retarget with awareness ad or product education,0
4892,0.94854313,High Intent,Send checkout reminder or limited-time offer,0
7255,0.15170363,Low Intent,Retarget with awareness ad or product education,0
4679,0.85728776,High Intent,Send checkout reminder or limited-time offer,1
386,0.009182447,Low Intent,Retarget with awareness ad or product education,0
1481,0.036447134,Low Intent,Retarget with awareness ad or product education,0
4860,0.004111165,Low Intent,Retarget with awareness ad or product education,0
1426,0.012656461,Low Intent,Retarget with awareness ad or product education,0
6705,0.98907614,High Intent,Send checkout reminder or limited-time offer,1
11485,0.6404541,Medium Intent,Send educational content about Nattoguard benefits,0
10376,0.62652963,Medium Intent,Send educational content about Nattoguard benefits,1
4644,0.004359109,Low Intent,Retarget with awareness ad or product education,0
1397,0.0071940473,Low Intent,Retarget with awareness ad or product education,0
8562,0.008298623,Low Intent,Retarget with awareness ad or product education,0
994,0.010220133,Low Intent,Retarget with awareness ad or product education,0
4853,0.0074048955,Low Intent,Retarget with awareness ad or product education,0
6915,0.12193992,Low Intent,Retarget with awareness ad or product education,0
8014,0.1626827,Low Intent,Retarget with awareness ad or product education,0
1094,0.95720863,High Intent,Send checkout reminder or limited-time offer,1
3304,0.9236398,High Intent,Send checkout reminder or limited-time offer,1
3048,0.0011230267,Low Intent,Retarget with awareness ad or product education,0
2768,0.00754543,Low Intent,Retarget with awareness ad or product education,0
6020,0.7951952,High Intent,Send checkout reminder or limited-time offer,0
8880,0.8891287,High Intent,Send checkout reminder or limited-time offer,0
5036,0.0061850157,Low Intent,Retarget with awareness ad or product education,0
1281,0.0063691693,Low Intent,Retarget with awareness ad or product education,0
9966,0.1534345,Low Intent,Retarget with awareness ad or product education,0
1781,0.024873912,Low Intent,Retarget with awareness ad or product education,0
5669,0.15182959,Low Intent,Retarget with awareness ad or product education,0
1850,0.047941312,Low Intent,Retarget with awareness ad or product education,0
7719,0.35255393,Low Intent,Retarget with awareness ad or product education,0
5467,0.095672004,Low Intent,Retarget with awareness ad or product education,0
1830,0.9337739,High Intent,Send checkout reminder or limited-time offer,0
6392,0.88521105,High Intent,Send checkout reminder or limited-time offer,1
1948,0.01890271,Low Intent,Retarget with awareness ad or product education,0
5627,0.6484607,Medium Intent,Send educational content about Nattoguard benefits,0
4129,0.007615911,Low Intent,Retarget with awareness ad or product education,0
11440,0.9905952,High Intent,Send checkout reminder or limited-time offer,1
10342,0.021717966,Low Intent,Retarget with awareness ad or product education,0
4947,0.015742658,Low Intent,Retarget with awareness ad or product education,0
3040,0.0083944965,Low Intent,Retarget with awareness ad or product education,0
8525,0.18031108,Low Intent,Retarget with awareness ad or product education,0
7129,0.11295166,Low Intent,Retarget with awareness ad or product education,0
7809,0.9140942,High Intent,Send checkout reminder or limited-time offer,0
5372,0.9625244,High Intent,Send checkout reminder or limited-time offer,1
6362,0.60703737,Medium Intent,Send educational content about Nattoguard benefits,0
1010,0.9003533,High Intent,Send checkout reminder or limited-time offer,0
8846,0.47418812,Medium Intent,Send educational content about Nattoguard benefits,1
6859,0.78646636,High Intent,Send checkout reminder or limited-time offer,1
7679,0.2927915,Low Intent,Retarget with awareness ad or product education,0
4155,0.012752103,Low Intent,Retarget with awareness ad or product education,0
11604,0.57486993,Medium Intent,Send educational content about Nattoguard benefits,0
5404,0.03963392,Low Intent,Retarget with awareness ad or product education,0
3751,0.76417834,High Intent,Send checkout reminder or limited-time offer,0
4289,0.018340195,Low Intent,Retarget with awareness ad or product education,0
3071,0.0031225516,Low Intent,Retarget with awareness ad or product education,0
8207,0.18795697,Low Intent,Retarget with awareness ad or product education,0
6520,0.7226795,Medium Intent,Send educational content about Nattoguard benefits,0
9350,0.09069077,Low Intent,Retarget with awareness ad or product education,0
10214,0.16024491,Low Intent,Retarget with awareness ad or product education,0
2830,0.006249368,Low Intent,Retarget with awareness ad or product education,0
10238,0.91303253,High Intent,Send checkout reminder or limited-time offer,1
545,0.013401579,Low Intent,Retarget with awareness ad or product education,0
11892,0.96453345,High Intent,Send checkout reminder or limited-time offer,1
1627,0.88781023,High Intent,Send checkout reminder or limited-time offer,1
1035,0.01973076,Low Intent,Retarget with awareness ad or product education,0
1063,0.018745387,Low Intent,Retarget with awareness ad or product education,0
7169,0.4462628,Medium Intent,Send educational content about Nattoguard benefits,0
9136,0.23400152,Low Intent,Retarget with awareness ad or product education,1
1600,0.019246353,Low Intent,Retarget with awareness ad or product education,0
2926,0.000733712,Low Intent,Retarget with awareness ad or product education,0
11305,0.5350381,Medium Intent,Send educational content about Nattoguard benefits,0
622,0.011995817,Low Intent,Retarget with awareness ad or product education,0
9033,0.89465195,High Intent,Send checkout reminder or limited-time offer,1
6102,0.08825028,Low Intent,Retarget with awareness ad or product education,0
